id_result,medal
217589,Gold
217684,Silver
217685,Bronze
217698,Silver
217699,Silver
217700,Silver
217701,Silver
217702,Silver
217703,Silver
217704,Silver
217719,Bronze
217723,Gold
217746,Silver
217748,Gold
217778,Silver
217779,Silver
217780,Silver
217781,Silver
217797,Gold
217798,Bronze
217800,Gold
217801,Gold
217802,Gold
217803,Gold
217804,Gold
217805,Gold
217806,Gold
217807,Silver
217808,Bronze
217809,Gold
217810,Gold
217811,Gold
217812,Gold
217813,Gold
217814,Gold
217815,Silver
217818,Silver
217819,Silver
217820,Silver
217821,Silver
217822,Silver
217823,Silver
217824,Gold
217825,Gold
217826,Gold
217827,Gold
217828,Gold
217829,Gold
217830,Gold
217831,Gold
217832,Gold
217833,Gold
217834,Gold
217835,Gold
217836,Gold
217837,Gold
217838,Gold
217839,Gold
217840,Gold
217841,Gold
217842,Gold
217843,Gold
217844,Gold
217845,Gold
217851,Bronze
217855,Silver
217856,Silver
217857,Silver
217867,Silver
217868,Silver
217869,Silver
217870,Silver
217871,Silver
217872,Silver
217873,Silver
217874,Silver
217875,Silver
217876,Silver
217885,Gold
217886,Gold
217887,Gold
217888,Gold
217889,Gold
217890,Gold
217973,Gold
217977,Bronze
217978,Bronze
217993,Silver
218090,Bronze
218091,Bronze
218092,Bronze
218093,Bronze
218094,Bronze
218095,Bronze
218108,Gold
218109,Silver
218119,Silver
218120,Silver
218136,Silver
218138,Silver
218140,Gold
218144,Bronze
218146,Bronze
218160,Gold
218162,Gold
218163,Gold
218164,Silver
218165,Silver
218166,Silver
218167,Silver
218183,Silver
218184,Silver
218185,Silver
218186,Silver
218187,Silver
218188,Silver
218189,Gold
218190,Bronze
218193,Silver
218194,Silver
218195,Silver
218196,Silver
218197,Silver
218198,Silver
218199,Silver
218203,Silver
218204,Silver
218205,Silver
218206,Silver
218207,Silver
218208,Silver
218209,Silver
218234,Bronze
218237,Bronze
218238,Bronze
218239,Silver
218240,Silver
218241,Silver
218242,Gold
218243,Gold
218244,Gold
218245,Gold
218281,Gold
218282,Gold
218283,Gold
218284,Gold
218285,Gold
218286,Gold
218287,Gold
218288,Gold
218289,Gold
218290,Gold
218291,Gold
218293,Gold
218298,Bronze
218300,Bronze
218377,Gold
218547,Gold
218551,Silver
218586,Silver
218587,Gold
218588,Bronze
218604,Silver
218605,Silver
218606,Silver
218607,Silver
218608,Gold
218609,Silver
218610,Bronze
218611,Bronze
218612,Gold
218613,Gold
218614,Gold
218615,Gold
218626,Silver
218627,Bronze
218630,Silver
218631,Silver
218632,Silver
218633,Silver
218634,Silver
218635,Silver
218636,Gold
218637,Silver
218639,Gold
218640,Gold
218641,Gold
218642,Gold
218643,Gold
218644,Gold
218648,Silver
218649,Silver
218650,Silver
218651,Silver
218652,Silver
218653,Silver
218654,Gold
218725,Gold
218726,Gold
218766,Bronze
218767,Bronze
218768,Bronze
218769,Bronze
218770,Bronze
218771,Bronze
218772,Bronze
218773,Bronze
218774,Bronze
218775,Bronze
218776,Bronze
218783,Silver
218797,Gold
218809,Bronze
218932,Silver
218936,Bronze
218937,Gold
218945,Silver
218946,Gold
218947,Bronze
218948,Bronze
218949,Gold
218950,Gold
218951,Gold
218952,Gold
218953,Gold
218954,Silver
218955,Bronze
218957,Gold
218958,Gold
218959,Gold
218960,Gold
218961,Gold
218962,Gold
218963,Gold
218964,Silver
218965,Bronze
218967,Gold
218968,Gold
218969,Gold
218970,Gold
218971,Gold
218972,Gold
218992,Gold
218993,Gold
218994,Gold
218995,Gold
218996,Gold
219007,Silver
219008,Silver
219021,Gold
219022,Bronze
219047,Bronze
219048,Bronze
219049,Silver
219051,Bronze
219079,Gold
219080,Gold
219081,Silver
219082,Silver
219083,Silver
219084,Silver
219085,Silver
219086,Silver
219154,Silver
219155,Bronze
219157,Silver
219158,Silver
219159,Silver
219166,Bronze
219167,Bronze
219168,Bronze
219169,Bronze
219170,Bronze
219171,Bronze
219172,Bronze
219184,Silver
219244,Gold
219276,Bronze
219291,Bronze
219318,Silver
219319,Gold
219320,Silver
219322,Gold
219323,Silver
219325,Bronze
219326,Gold
219335,Silver
219336,Silver
219340,Silver
219344,Gold
219345,Gold
219346,Gold
219347,Gold
219348,Gold
219349,Bronze
219350,Gold
219351,Gold
219352,Gold
219353,Gold
219354,Gold
219355,Gold
219356,Gold
219370,Gold
219371,Silver
219372,Bronze
219373,Bronze
219374,Bronze
219378,Silver
219379,Silver
219380,Silver
219381,Silver
219382,Silver
219383,Silver
219384,Gold
219387,Gold
219388,Gold
219389,Gold
219390,Gold
219391,Gold
219392,Gold
219393,Gold
219394,Bronze
219397,Bronze
219398,Bronze
219399,Bronze
219400,Bronze
219401,Bronze
219405,Bronze
219406,Bronze
219407,Bronze
219408,Bronze
219409,Bronze
219461,Silver
219462,Silver
219463,Silver
219464,Silver
219465,Bronze
219466,Bronze
219467,Bronze
219468,Bronze
219469,Bronze
219482,Bronze
219483,Bronze
219484,Bronze
219497,Silver
219538,Gold
219539,Gold
219540,Gold
219541,Gold
219542,Gold
219543,Gold
219544,Gold
219545,Gold
219546,Gold
219547,Gold
219548,Gold
219549,Gold
219552,Bronze
219589,Bronze
219643,Gold
219655,Bronze
219667,Silver
219690,Bronze
219704,Gold
219723,Gold
219728,Bronze
219730,Bronze
219731,Gold
219732,Bronze
219740,Gold
219744,Silver
219745,Silver
219746,Silver
219747,Silver
219748,Gold
219749,Silver
219750,Silver
219751,Gold
219752,Gold
219753,Silver
219754,Silver
219755,Silver
219756,Silver
219757,Silver
219760,Silver
219762,Gold
219766,Gold
219767,Gold
219768,Gold
219769,Gold
219773,Bronze
219774,Bronze
219775,Bronze
219787,Silver
219788,Silver
219789,Silver
219790,Silver
219791,Silver
219795,Silver
219796,Silver
219797,Silver
219798,Silver
219799,Silver
219800,Bronze
219815,Silver
219816,Silver
219817,Silver
219818,Silver
219819,Silver
219842,Gold
219919,Silver
219920,Silver
219921,Bronze
219922,Bronze
219923,Bronze
219924,Bronze
219925,Bronze
219926,Bronze
219995,Bronze
219996,Bronze
220089,Bronze
220113,Bronze
220142,Bronze
220145,Gold
220149,Bronze
220150,Bronze
220151,Bronze
220152,Bronze
220153,Silver
220159,Bronze
220160,Bronze
220161,Bronze
220162,Bronze
220163,Bronze
220164,Silver
220167,Gold
220194,Bronze
220214,Silver
220215,Silver
220216,Silver
220217,Silver
220218,Silver
220219,Silver
220220,Silver
220221,Silver
220222,Silver
220241,Gold
220242,Gold
220243,Gold
220244,Bronze
220245,Bronze
220246,Bronze
220247,Bronze
220253,Bronze
220254,Bronze
220255,Bronze
220267,Silver
220352,Gold
220353,Gold
220356,Gold
220357,Gold
220358,Gold
220359,Gold
220368,Gold
220390,Gold
220494,Bronze
220543,Bronze
220599,Silver
220601,Gold
220602,Bronze
220603,Silver
220611,Gold
220614,Bronze
220615,Bronze
220616,Bronze
220617,Bronze
220638,Gold
220639,Gold
220640,Gold
220641,Gold
220642,Gold
220643,Gold
220698,Gold
220699,Bronze
220727,Silver
220729,Bronze
220739,Bronze
220763,Bronze
220768,Bronze
220770,Bronze
220778,Gold
220782,Silver
220783,Bronze
220798,Silver
220799,Silver
220800,Silver
220801,Silver
220827,Gold
220828,Gold
220843,Bronze
220954,Silver
220990,Silver
221005,Silver
221008,Gold
221027,Gold
221030,Silver
221031,Silver
221032,Silver
221033,Silver
221034,Silver
221047,Silver
221048,Silver
221049,Silver
221050,Silver
221051,Silver
221052,Silver
221060,Bronze
221096,Bronze
221105,Bronze
221160,Silver
221161,Silver
221162,Silver
221163,Silver
221164,Silver
221165,Silver
221166,Silver
221167,Silver
221168,Silver
221169,Silver
221170,Silver
221180,Bronze
221188,Gold
221189,Silver
221199,Silver
221274,Bronze
221278,Gold
221288,Bronze
221289,Bronze
221290,Bronze
221291,Bronze
221292,Bronze
221293,Bronze
221294,Gold
221316,Gold
221319,Silver
221320,Silver
221321,Silver
221322,Silver
221323,Silver
221324,Silver
221325,Silver
221326,Silver
221327,Silver
221328,Silver
221329,Silver
221330,Silver
221344,Gold
221371,Bronze
221372,Gold
221376,Silver
221377,Silver
221378,Silver
221379,Silver
221391,Silver
221392,Silver
221393,Silver
221394,Silver
221395,Silver
221404,Gold
221413,Bronze
221414,Bronze
221424,Gold
221488,Gold
221546,Silver
221549,Silver
221550,Silver
221609,Gold
221629,Bronze
221632,Bronze
221636,Bronze
221638,Gold
221650,Gold
221661,Silver
221695,Silver
221696,Gold
221697,Bronze
221700,Bronze
221701,Silver
221716,Gold
221717,Gold
221718,Gold
221719,Gold
221752,Gold
221753,Bronze
221755,Gold
221756,Gold
221757,Gold
221758,Gold
221759,Gold
221760,Gold
221764,Bronze
221765,Bronze
221766,Bronze
221767,Bronze
221768,Bronze
221769,Silver
221772,Gold
221773,Gold
221774,Gold
221775,Gold
221776,Gold
221777,Bronze
221804,Silver
221807,Gold
221808,Bronze
221810,Gold
221811,Gold
221812,Gold
221823,Gold
221824,Gold
221825,Gold
221843,Bronze
221844,Bronze
221857,Gold
221859,Bronze
221862,Silver
221942,Bronze
221943,Bronze
221944,Bronze
221945,Bronze
221946,Bronze
221947,Bronze
221948,Bronze
221949,Bronze
221950,Bronze
221951,Bronze
221952,Bronze
221953,Bronze
221969,Gold
221970,Gold
221991,Gold
222071,Gold
222173,Silver
222175,Gold
222186,Bronze
222214,Gold
222260,Gold
222276,Bronze
222279,Bronze
222280,Bronze
222281,Bronze
222282,Bronze
222283,Bronze
222287,Silver
222288,Silver
222289,Silver
222290,Silver
222291,Silver
222318,Silver
222321,Silver
222322,Silver
222323,Silver
222329,Gold
222330,Gold
222331,Gold
222332,Gold
222333,Gold
222334,Gold
222335,Gold
222407,Bronze
222477,Gold
222488,Gold
222492,Gold
222511,Bronze
222515,Bronze
222516,Bronze
222517,Bronze
222518,Bronze
222539,Silver
222718,Bronze
222782,Gold
222787,Bronze
222788,Bronze
222801,Gold
222804,Silver
222805,Silver
222806,Silver
222807,Silver
222819,Gold
222866,Silver
222874,Gold
222877,Gold
222878,Gold
222879,Gold
222880,Gold
222881,Gold
222909,Silver
222914,Bronze
222915,Bronze
222916,Bronze
222930,Bronze
222931,Bronze
222932,Bronze
222933,Bronze
222934,Silver
222935,Silver
222936,Silver
222972,Bronze
222975,Bronze
223000,Bronze
223011,Bronze
223062,Gold
223063,Gold
223064,Gold
223065,Gold
223066,Gold
223067,Gold
223068,Gold
223069,Gold
223070,Gold
223071,Gold
223072,Gold
223073,Gold
223074,Gold
223078,Silver
223091,Gold
223095,Silver
223099,Gold
223100,Silver
223103,Gold
223150,Silver
223158,Silver
223159,Bronze
223162,Bronze
223166,Silver
223167,Silver
223168,Silver
223169,Silver
223177,Gold
223181,Silver
223185,Bronze
223186,Bronze
223187,Bronze
223188,Bronze
223230,Bronze
223231,Bronze
223282,Silver
223289,Bronze
223293,Bronze
223297,Gold
223323,Bronze
223324,Bronze
223336,Bronze
223348,Bronze
223352,Gold
223353,Gold
223354,Gold
223355,Gold
223356,Silver
223360,Gold
223364,Gold
223367,Silver
223368,Bronze
223371,Bronze
223372,Bronze
223373,Bronze
223374,Bronze
223404,Bronze
223407,Gold
223408,Gold
223409,Silver
223410,Silver
223411,Gold
223419,Silver
223423,Gold
223424,Gold
223425,Gold
223426,Gold
223427,Gold
223467,Bronze
223468,Bronze
223469,Bronze
223515,Gold
223562,Bronze
223589,Bronze
223598,Silver
223602,Silver
223652,Gold
223653,Silver
223654,Silver
223655,Silver
223656,Gold
223657,Gold
223664,Bronze
223667,Gold
223676,Silver
223683,Gold
223688,Gold
223689,Gold
223716,Gold
223725,Gold
223726,Gold
223727,Gold
223731,Bronze
223732,Bronze
223733,Bronze
223734,Silver
223735,Bronze
223737,Gold
223738,Gold
223739,Gold
223743,Silver
223744,Silver
223745,Silver
223768,Silver
223775,Bronze
223789,Gold
223790,Gold
223832,Bronze
223836,Gold
223838,Bronze
223844,Silver
223846,Gold
223847,Bronze
223868,Bronze
223898,Silver
223899,Silver
223900,Silver
223901,Silver
223902,Silver
223903,Silver
223904,Silver
223905,Silver
223906,Silver
223907,Silver
223908,Silver
223909,Silver
223910,Bronze
223911,Bronze
223912,Bronze
223913,Bronze
223914,Bronze
223915,Bronze
223916,Bronze
223917,Bronze
223918,Bronze
223919,Bronze
223920,Bronze
223921,Bronze
223922,Bronze
223957,Gold
223961,Silver
223972,Silver
223982,Gold
223983,Gold
223998,Bronze
224010,Silver
224011,Silver
224012,Silver
224013,Silver
224022,Silver
224030,Bronze
224031,Bronze
224032,Bronze
224033,Bronze
224065,Silver
224093,Silver
224115,Silver
224116,Silver
224117,Silver
224212,Silver
224227,Silver
224279,Bronze
224280,Bronze
224287,Gold
224288,Gold
224289,Gold
224292,Gold
224307,Bronze
224308,Bronze
224310,Gold
224330,Bronze
224331,Bronze
224332,Bronze
224333,Bronze
224337,Gold
224338,Gold
224339,Gold
224340,Gold
224348,Gold
224349,Bronze
224351,Gold
224352,Gold
224353,Gold
224378,Bronze
224379,Gold
224385,Bronze
224386,Bronze
224398,Bronze
224399,Bronze
224400,Gold
224401,Gold
224402,Gold
224403,Gold
224406,Silver
224407,Silver
224408,Silver
224409,Silver
224419,Silver
224420,Silver
224426,Silver
224439,Gold
224450,Bronze
224459,Silver
224478,Bronze
224479,Silver
224497,Gold
224498,Gold
224499,Bronze
224501,Gold
224532,Bronze
224533,Bronze
224534,Bronze
224535,Bronze
224536,Bronze
224537,Bronze
224538,Bronze
224539,Bronze
224540,Bronze
224541,Bronze
224542,Bronze
224543,Bronze
224594,Silver
224598,Gold
224599,Bronze
224654,Bronze
224673,Silver
224674,Silver
224675,Silver
224676,Silver
224681,Bronze
224685,Gold
224689,Gold
224690,Silver
224706,Bronze
224707,Bronze
224711,Gold
224727,Silver
224728,Silver
224729,Silver
224730,Silver
224731,Silver
224752,Bronze
224774,Gold
224808,Gold
224813,Bronze
224848,Gold
224858,Gold
224864,Bronze
224907,Silver
224908,Silver
224909,Silver
224910,Silver
224911,Silver
224912,Silver
224913,Silver
224914,Silver
224915,Silver
224916,Silver
224917,Silver
224918,Silver
224926,Bronze
224935,Silver
224936,Silver
224937,Silver
224941,Gold
224976,Silver
224977,Bronze
224979,Gold
224980,Gold
224981,Gold
224983,Gold
224986,Silver
224987,Silver
224988,Silver
224989,Gold
224990,Silver
224994,Bronze
224995,Bronze
224996,Bronze
224997,Bronze
224998,Bronze
224999,Bronze
225000,Bronze
225001,Bronze
225002,Bronze
225003,Bronze
225004,Bronze
225005,Bronze
225006,Bronze
225007,Bronze
225008,Bronze
225009,Bronze
225010,Bronze
225011,Bronze
225012,Bronze
225013,Bronze
225014,Bronze
225015,Bronze
225023,Bronze
225030,Silver
225031,Silver
225032,Silver
225033,Silver
225034,Silver
225035,Silver
225037,Bronze
225038,Bronze
225045,Bronze
225046,Bronze
225047,Bronze
225048,Bronze
225061,Bronze
225062,Bronze
225063,Bronze
225064,Bronze
225078,Bronze
225092,Silver
225096,Gold
225100,Silver
225132,Bronze
225133,Bronze
225134,Bronze
225135,Bronze
225136,Bronze
225137,Bronze
225153,Silver
225200,Silver
225201,Silver
225202,Silver
225203,Silver
225204,Silver
225205,Silver
225206,Silver
225207,Silver
225208,Silver
225209,Silver
225210,Silver
225211,Silver
225237,Gold
225238,Gold
225239,Gold
225240,Gold
225241,Gold
225242,Gold
225243,Gold
225244,Gold
225245,Gold
225246,Gold
225247,Gold
225248,Gold
225249,Gold
225340,Bronze
225341,Bronze
225352,Gold
225356,Bronze
225360,Gold
225361,Gold
225362,Gold
225363,Gold
225381,Bronze
225382,Bronze
225383,Bronze
225384,Bronze
225455,Gold
225458,Bronze
225459,Bronze
225493,Bronze
225494,Bronze
225495,Bronze
225496,Bronze
225497,Bronze
225531,Gold
225535,Bronze
225541,Gold
225542,Gold
225543,Gold
225544,Gold
225545,Gold
225554,Silver
225555,Silver
225556,Silver
225647,Gold
225676,Bronze
225687,Bronze
225691,Silver
225692,Gold
225700,Bronze
225701,Bronze
225706,Silver
225724,Bronze
225754,Bronze
225756,Gold
225759,Bronze
225760,Bronze
225761,Bronze
225762,Bronze
225763,Bronze
225767,Bronze
225768,Bronze
225769,Bronze
225770,Bronze
225771,Gold
225772,Bronze
225774,Bronze
225775,Bronze
225776,Bronze
225777,Bronze
225804,Gold
225820,Silver
225821,Silver
225822,Silver
225823,Silver
225841,Bronze
225851,Silver
225868,Silver
225870,Silver
225879,Gold
225918,Gold
225920,Silver
225943,Silver
226018,Gold
226035,Gold
226105,Silver
226153,Bronze
226161,Bronze
226187,Bronze
226237,Gold
226238,Gold
226239,Gold
226267,Bronze
226310,Bronze
226342,Bronze
226343,Silver
226344,Silver
226345,Gold
226354,Bronze
226386,Gold
226387,Gold
226388,Gold
226389,Gold
226391,Silver
226394,Bronze
226395,Bronze
226396,Bronze
226397,Bronze
226398,Gold
226399,Silver
226400,Bronze
226401,Gold
226402,Gold
226403,Gold
226404,Gold
226419,Bronze
226424,Bronze
226430,Bronze
226431,Bronze
226432,Bronze
226433,Bronze
226434,Bronze
226435,Bronze
226436,Silver
226437,Silver
226467,Silver
226471,Silver
226473,Gold
226477,Silver
226487,Gold
226542,Bronze
226543,Gold
226564,Bronze
226565,Bronze
226566,Bronze
226567,Bronze
226568,Bronze
226569,Bronze
226570,Bronze
226571,Bronze
226572,Bronze
226573,Bronze
226574,Bronze
226575,Bronze
226588,Silver
226589,Silver
226590,Silver
226591,Silver
226592,Silver
226593,Silver
226594,Silver
226595,Silver
226596,Silver
226597,Silver
226598,Silver
226599,Silver
226600,Silver
226616,Silver
226632,Bronze
226688,Bronze
226689,Bronze
226690,Bronze
226691,Bronze
226738,Bronze
226761,Bronze
226797,Silver
226803,Bronze
226806,Bronze
226807,Bronze
226808,Bronze
226809,Bronze
226810,Bronze
226935,Silver
226936,Silver
226972,Bronze
226982,Gold
226993,Bronze
226996,Silver
226997,Silver
227008,Gold
227018,Silver
227019,Silver
227020,Silver
227021,Silver
227024,Silver
